respondent_id,age,gender,financial_literacy,need_for_cognition,tech_disposition,condition,scenario_id,presentation_position,loan_amount,applicant_credit_score,ai_recommendation,ai_confidence,ai_correct,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,participant_decision,trust_composite,agree_with_ai,response_time_sec,response_timestamp,attention_check_passed,calibration_label
Pb2ce8598af,55,nonbinary,4,2.56,4.63,counterfactual,1,6,8000,610,deny,82,True,7,6,7,7,7,6,7,7,7,7,6,7,deny,6.75,True,10.1,2026-01-22T07:15:49,True,calibrated
Pb2ce8598af,55,nonbinary,4,2.56,4.63,counterfactual,5,7,30000,720,approve,88,True,7,6,7,7,7,7,7,7,7,7,7,7,approve,6.92,True,12.1,2026-01-22T07:16:02,True,calibrated
Pb2ce8598af,55,nonbinary,4,2.56,4.63,counterfactual,10,8,25000,620,deny,69,True,7,7,7,7,6,7,6,6,7,7,7,5,deny,6.58,True,14.8,2026-01-22T07:16:18,True,calibrated
Pb2ce8598af,55,nonbinary,4,2.56,4.63,counterfactual,3,9,22000,640,approve,58,True,7,7,6,7,7,7,6,7,7,7,7,5,approve,6.67,True,11.5,2026-01-22T07:16:30,True,calibrated
Pb2ce8598af,55,nonbinary,4,2.56,4.63,counterfactual,6,10,12000,655,deny,63,False,5,5,5,5,6,5,5,5,5,4,5,4,deny,4.92,True,19.0,2026-01-22T07:16:52,True,over-trust
P374b83bc56,55,female,1,5.66,4.93,counterfactual,7,1,9000,680,approve,77,True,7,7,6,6,6,7,4,6,6,6,7,7,approve,6.25,True,9.0,2026-02-10T11:50:02,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,4,2,5000,590,deny,74,True,5,6,4,3,5,7,5,6,5,6,5,6,deny,5.25,True,11.4,2026-02-10T11:50:14,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,10,3,25000,620,deny,69,True,6,7,6,7,6,5,5,6,6,7,6,6,deny,6.08,True,8.3,2026-02-10T11:50:23,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,1,4,8000,610,deny,82,True,7,6,6,6,6,6,6,7,6,7,6,5,deny,6.17,True,11.0,2026-02-10T11:50:36,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,5,5,30000,720,approve,88,True,6,6,7,7,7,6,7,6,7,6,7,6,approve,6.5,True,13.9,2026-02-10T11:50:51,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,8,6,18000,600,approve,55,False,3,4,4,4,3,4,3,3,3,4,2,3,deny,3.33,False,10.0,2026-02-10T11:51:02,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,9,7,7000,730,approve,94,True,7,7,6,6,6,5,7,7,7,7,7,5,approve,6.42,True,25.6,2026-02-10T11:51:30,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,2,8,15000,705,approve,91,True,7,7,7,7,6,6,6,7,7,7,7,6,approve,6.67,True,16.3,2026-02-10T11:51:47,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,6,9,12000,655,deny,63,False,4,3,3,3,3,3,3,4,4,5,3,4,deny,3.5,True,12.0,2026-02-10T11:52:00,True,calibrated
P374b83bc56,55,female,1,5.66,4.93,counterfactual,3,10,22000,640,approve,58,True,5,,6,5,5,4,4,6,5,5,5,6,approve,5.09,True,5.9,2026-02-10T11:52:07,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,4,1,5000,590,deny,74,True,6,7,7,6,6,7,7,7,7,7,7,7,deny,6.75,True,10.1,2026-02-20T20:13:37,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,2,2,15000,705,approve,91,True,6,6,6,7,6,5,7,7,7,7,6,6,approve,6.33,True,20.0,2026-02-20T20:13:59,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,9,3,7000,730,approve,94,True,7,7,7,,7,7,7,6,6,7,7,7,approve,6.82,True,11.3,2026-02-20T20:14:12,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,10,4,25000,620,deny,69,True,7,7,7,7,7,6,7,7,7,,7,7,deny,6.91,True,13.9,2026-02-20T20:14:27,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,7,5,9000,680,approve,77,True,6,7,7,7,7,6,6,6,6,7,7,6,approve,6.5,True,17.9,2026-02-20T20:14:47,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,8,6,18000,600,approve,55,False,5,5,5,5,5,6,5,6,6,5,6,5,deny,5.33,False,15.4,2026-02-20T20:15:04,True,over-trust
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,5,7,30000,720,approve,88,True,7,7,7,7,7,7,7,7,7,7,6,7,approve,6.92,True,16.1,2026-02-20T20:15:22,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,3,8,22000,640,approve,58,True,5,6,6,6,7,6,7,5,7,6,6,7,approve,6.17,True,15.7,2026-02-20T20:15:39,True,calibrated
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,6,9,12000,655,deny,63,False,4,5,6,6,6,5,6,6,5,6,7,6,deny,5.67,True,15.1,2026-02-20T20:15:55,True,over-trust
P9bac77b7b3,30,nonbinary,4,3.93,5.81,counterfactual,1,10,8000,610,deny,82,True,7,7,7,7,7,7,6,7,6,7,7,6,deny,6.75,True,11.9,2026-02-20T20:16:09,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,4,1,5000,590,deny,74,True,7,7,6,6,7,7,7,6,7,6,7,7,deny,6.67,True,16.9,2026-01-22T14:22:43,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,1,2,8000,610,deny,82,True,7,7,7,7,7,7,5,7,7,7,7,7,deny,6.83,True,13.2,2026-01-22T14:22:57,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,6,3,12000,655,deny,63,False,4,4,4,4,6,4,5,5,5,5,4,4,deny,4.5,True,7.9,2026-01-22T14:23:07,True,over-trust
P81cb2e1ec6,,male,2,3.89,5.37,none,5,4,30000,720,approve,88,True,7,7,7,6,7,7,7,7,6,7,7,7,approve,6.83,True,15.2,2026-01-22T14:23:23,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,7,5,9000,680,approve,77,True,7,7,7,6,6,7,7,7,7,7,7,7,approve,6.83,True,11.3,2026-01-22T14:23:37,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,10,6,25000,620,deny,69,True,7,7,7,7,7,,7,7,7,7,7,7,deny,7,True,19.9,2026-01-22T14:23:58,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,9,7,7000,730,approve,94,True,7,7,7,7,7,7,7,5,7,7,7,6,approve,6.75,True,19.2,2026-01-22T14:24:18,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,8,8,18000,600,approve,55,False,6,5,5,6,4,5,6,4,4,5,4,3,approve,4.75,True,13.6,2026-01-22T14:24:32,True,over-trust
P81cb2e1ec6,,male,2,3.89,5.37,none,3,9,22000,640,approve,58,True,7,7,7,6,6,7,7,7,6,7,7,6,approve,6.67,True,8.7,2026-01-22T14:24:42,True,calibrated
P81cb2e1ec6,,male,2,3.89,5.37,none,2,10,15000,705,approve,91,True,7,7,7,7,7,6,7,7,7,7,7,7,approve,6.92,True,19.8,2026-01-22T14:25:04,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,3,1,22000,640,approve,58,True,5,5,5,6,6,5,4,6,5,4,6,6,approve,5.25,True,11.9,2026-02-10T11:03:57,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,7,2,9000,680,approve,77,True,4,5,5,5,5,6,5,4,4,5,6,5,deny,4.92,False,15.8,2026-02-10T11:04:15,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,4,3,5000,590,deny,74,True,6,6,6,6,6,7,6,5,,5,6,6,approve,5.91,False,6.6,2026-02-10T11:04:23,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,5,4,30000,720,approve,88,True,6,5,6,6,6,6,7,,7,6,7,6,approve,6.18,True,11.2,2026-02-10T11:04:37,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,8,5,18000,600,approve,55,False,2,3,2,2,3,1,2,2,3,3,1,2,approve,2.17,True,8.6,2026-02-10T11:04:47,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,1,6,8000,610,deny,82,True,4,4,3,4,5,4,5,5,4,4,5,5,deny,4.33,True,11.5,2026-02-10T11:05:00,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,6,7,12000,655,deny,63,False,5,5,5,5,5,4,5,6,5,6,5,5,deny,5.08,True,16.5,2026-02-10T11:05:18,True,over-trust
P9e62caedad,32,male,4,3.81,5.68,none,9,8,7000,730,approve,94,True,5,6,6,6,6,4,6,5,5,5,5,5,deny,5.33,False,19.3,2026-02-10T11:05:40,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,10,9,25000,620,deny,69,True,6,7,6,6,6,6,7,7,7,6,7,7,deny,6.5,True,8.1,2026-02-10T11:05:49,True,calibrated
P9e62caedad,32,male,4,3.81,5.68,none,2,10,15000,705,approve,91,True,5,5,6,7,5,6,6,5,5,6,5,7,approve,5.67,True,16.9,2026-02-10T11:06:08,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,7,1,9000,680,approve,77,True,6,6,5,5,5,,5,6,5,6,5,6,approve,5.45,True,6.9,2026-01-19T19:15:36,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,10,2,25000,620,deny,69,True,4,,5,5,3,4,5,4,,5,4,5,deny,4.4,True,21.1,2026-01-19T19:15:59,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,4,3,5000,590,deny,74,True,4,6,4,4,5,4,6,4,5,5,5,4,deny,4.67,True,18.3,2026-01-19T19:16:18,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,1,4,8000,610,deny,82,True,4,4,4,3,5,3,5,4,4,4,4,5,approve,4.08,False,15.4,2026-01-19T19:16:34,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,9,5,7000,730,approve,94,True,4,5,6,6,4,5,5,4,5,5,6,5,deny,5,False,15.8,2026-01-19T19:16:51,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,8,6,18000,600,approve,55,False,4,5,5,4,3,3,4,4,3,4,3,4,deny,3.83,False,10.9,2026-01-19T19:17:03,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,6,7,12000,655,deny,63,False,3,3,3,3,2,2,3,2,2,3,2,3,approve,2.58,False,20.6,2026-01-19T19:17:25,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,5,8,30000,720,approve,88,True,7,5,6,5,6,4,6,4,5,6,7,6,approve,5.58,True,7.5,2026-01-19T19:17:34,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,3,9,22000,640,approve,58,True,5,4,5,4,4,4,5,5,5,5,3,4,deny,4.42,False,14.7,2026-01-19T19:17:50,True,calibrated
P312c017f62,26,male,2,5.07,3.67,surface,2,10,15000,705,approve,91,True,5,5,6,5,5,6,4,6,6,4,6,4,deny,5.17,False,21.4,2026-01-19T19:18:12,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,9,1,7000,730,approve,94,True,7,7,7,7,7,7,7,6,6,7,7,7,approve,6.83,True,11.0,2026-02-19T14:23:41,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,4,2,5000,590,deny,74,True,5,5,6,4,5,6,5,5,6,5,6,5,deny,5.25,True,12.6,2026-02-19T14:23:54,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,3,3,22000,640,approve,58,True,6,4,5,5,6,6,5,6,7,7,6,5,deny,5.67,False,13.6,2026-02-19T14:24:09,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,7,4,9000,680,approve,77,True,6,7,6,5,7,7,6,6,,5,5,7,approve,6.09,True,8.9,2026-02-19T14:24:19,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,2,5,15000,705,approve,91,True,7,5,5,5,7,6,7,6,7,,5,6,approve,6,True,14.4,2026-02-19T14:24:36,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,10,6,25000,620,deny,69,True,7,7,5,6,6,5,6,6,7,7,6,5,deny,6.08,True,16.8,2026-02-19T14:24:53,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,6,7,12000,655,deny,63,False,3,3,2,3,3,3,2,3,3,3,3,1,approve,2.67,False,15.9,2026-02-19T14:25:10,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,1,8,8000,610,deny,82,True,7,7,6,6,6,7,7,6,7,5,7,7,approve,6.5,False,8.2,2026-02-19T14:25:21,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,5,9,30000,720,approve,88,True,5,6,6,5,5,6,5,6,6,5,5,5,approve,5.42,True,20.8,2026-02-19T14:25:43,True,calibrated
P65892410f0,52,,4,7,1.99,counterfactual,8,10,18000,600,approve,55,False,3,3,3,3,4,3,3,2,3,5,4,3,deny,3.25,False,15.6,2026-02-19T14:26:00,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,8,1,18000,600,approve,55,False,5,5,6,6,6,7,6,6,5,6,5,6,approve,5.75,True,20.6,2026-01-29T19:34:54,True,over-trust
P483d8c24db,19,female,4,2.89,5.68,none,3,2,22000,640,approve,58,True,5,7,4,4,5,6,6,6,5,5,6,5,approve,5.33,True,13.7,2026-01-29T19:35:08,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,7,3,9000,680,approve,77,True,5,5,6,5,6,6,6,7,5,5,5,6,approve,5.58,True,17.5,2026-01-29T19:35:27,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,1,4,8000,610,deny,82,True,5,6,5,6,5,5,6,5,6,5,6,5,deny,5.42,True,8.0,2026-01-29T19:35:36,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,6,5,12000,655,deny,63,False,6,4,5,4,4,6,4,3,4,5,4,,deny,4.45,True,16.8,2026-01-29T19:35:54,True,over-trust
P483d8c24db,19,female,4,2.89,5.68,none,2,6,15000,705,approve,91,True,7,6,6,6,7,6,7,6,4,6,5,7,approve,6.08,True,17.4,2026-01-29T19:36:13,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,4,7,5000,590,deny,74,True,5,5,5,6,5,7,6,4,4,6,7,6,deny,5.5,True,9.8,2026-01-29T19:36:25,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,9,8,7000,730,approve,94,True,7,7,7,7,7,7,6,5,7,7,7,6,approve,6.67,True,14.9,2026-01-29T19:36:41,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,5,9,30000,720,approve,88,True,7,6,6,5,5,6,7,5,5,5,6,6,approve,5.75,True,12.4,2026-01-29T19:36:56,True,calibrated
P483d8c24db,19,female,4,2.89,5.68,none,10,10,25000,620,deny,69,True,6,3,6,6,6,5,6,5,4,5,5,5,deny,5.17,True,13.3,2026-01-29T19:37:09,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,2,1,15000,705,approve,91,True,7,7,7,7,7,7,6,7,7,7,6,7,approve,6.83,True,11.3,2026-02-02T19:18:16,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,8,2,18000,600,approve,55,False,6,7,5,7,7,6,5,5,6,6,6,7,approve,6.08,True,19.5,2026-02-02T19:18:36,True,over-trust
P4dc8ece81b,40,male,3,5.56,4.88,surface,5,3,30000,720,approve,88,True,6,7,7,6,7,7,6,6,7,7,6,7,deny,6.58,False,19.8,2026-02-02T19:18:57,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,1,4,8000,610,deny,82,True,7,7,7,6,6,7,7,7,6,7,7,7,approve,6.75,False,4.3,2026-02-02T19:19:02,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,6,5,12000,655,deny,63,False,7,6,6,6,,6,7,7,7,7,5,7,deny,6.45,True,17.6,2026-02-02T19:19:21,True,over-trust
P4dc8ece81b,40,male,3,5.56,4.88,surface,7,6,9000,680,approve,77,True,7,7,6,6,7,7,7,7,7,7,7,7,approve,6.83,True,21.1,2026-02-02T19:19:43,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,4,7,5000,590,deny,74,True,7,6,7,,6,7,6,7,6,5,6,5,deny,6.18,True,3,2026-02-02T19:19:47,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,3,8,22000,640,approve,58,True,5,7,7,5,6,7,5,7,7,6,6,7,approve,6.25,True,16.2,2026-02-02T19:20:05,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,10,9,25000,620,deny,69,True,6,7,7,7,7,7,7,7,7,6,7,7,deny,6.83,True,13.3,2026-02-02T19:20:20,True,calibrated
P4dc8ece81b,40,male,3,5.56,4.88,surface,9,10,7000,730,approve,94,True,7,6,7,7,6,7,7,,7,6,7,7,approve,6.73,True,10.8,2026-02-02T19:20:32,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,6,1,12000,655,deny,63,False,3,5,5,4,5,6,4,5,3,5,4,4,deny,4.42,True,18.1,2026-02-06T14:17:17,True,over-trust
P68c50f9d02,18,female,2,3.5,4.36,surface,4,2,5000,590,deny,74,True,6,6,7,5,7,5,7,5,6,5,7,6,deny,6,True,4.9,2026-02-06T14:17:25,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,10,3,25000,620,deny,69,True,6,7,5,6,6,6,5,6,5,6,5,6,deny,5.75,True,9.4,2026-02-06T14:17:36,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,1,4,8000,610,deny,82,True,6,7,7,7,6,6,7,6,7,7,6,7,deny,6.58,True,16.5,2026-02-06T14:17:53,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,5,5,30000,720,approve,88,True,6,4,6,7,6,6,6,5,6,7,7,6,approve,6,True,15.5,2026-02-06T14:18:10,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,8,6,18000,600,approve,55,False,2,2,2,3,1,2,3,3,1,2,2,2,deny,2.08,False,5.8,2026-02-06T14:18:18,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,7,7,9000,680,approve,77,True,5,7,7,7,7,7,6,7,7,6,7,7,approve,6.67,True,10.8,2026-02-06T14:18:30,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,9,8,7000,730,approve,94,True,6,6,6,7,7,7,7,7,7,7,7,7,approve,6.75,True,28.6,2026-02-06T14:19:01,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,2,9,15000,705,approve,91,True,7,7,7,6,6,7,7,6,7,7,7,7,approve,6.75,True,8.4,2026-02-06T14:19:12,True,calibrated
P68c50f9d02,18,female,2,3.5,4.36,surface,3,10,22000,640,approve,58,True,6,6,6,7,7,6,7,7,7,6,7,7,approve,6.58,True,19.6,2026-02-06T14:19:33,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,3,1,22000,640,approve,58,True,5,6,5,7,6,7,5,5,5,6,6,7,approve,5.83,True,15.1,2026-01-15T18:23:10,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,7,2,9000,680,approve,77,True,7,6,7,7,7,5,7,7,6,7,7,7,approve,6.67,True,18.2,2026-01-15T18:23:30,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,4,3,5000,590,deny,74,True,6,7,6,7,7,7,6,7,7,5,5,7,deny,6.42,True,10.7,2026-01-15T18:23:42,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,9,4,7000,730,approve,94,True,6,7,6,7,6,7,7,,7,7,7,7,approve,6.73,True,18.6,2026-01-15T18:24:03,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,6,5,12000,655,deny,63,False,6,5,5,5,5,5,5,5,6,5,4,6,deny,5.17,True,21.8,2026-01-15T18:24:27,True,over-trust
Pfabe7065fa,32,male,2,5.43,3.54,surface,8,6,18000,600,approve,55,False,5,4,3,3,5,3,4,3,4,5,5,5,deny,4.08,False,6.9,2026-01-15T18:24:36,True,over-trust
Pfabe7065fa,32,male,2,5.43,3.54,surface,1,7,8000,610,deny,82,True,6,7,6,7,7,7,7,7,7,7,7,6,deny,6.75,True,7.5,2026-01-15T18:24:46,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,5,8,30000,720,approve,88,True,6,7,7,7,7,7,6,7,6,7,7,6,approve,6.67,True,10.8,2026-01-15T18:24:59,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,10,9,25000,620,deny,69,True,7,7,6,7,6,7,7,7,6,7,7,7,deny,6.75,True,17.2,2026-01-15T18:25:18,True,calibrated
Pfabe7065fa,32,male,2,5.43,3.54,surface,2,10,15000,705,approve,91,True,7,7,6,7,5,7,7,7,7,6,6,6,approve,6.5,True,3.6,2026-01-15T18:25:23,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,1,1,8000,610,deny,82,True,5,4,5,4,5,5,5,4,6,5,5,5,deny,4.83,True,13.2,2026-01-13T14:25:27,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,2,2,15000,705,approve,91,True,5,6,6,5,6,6,6,6,5,6,6,6,approve,5.75,True,19.5,2026-01-13T14:25:47,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,8,3,18000,600,approve,55,False,3,4,4,4,4,4,4,4,4,4,3,4,approve,3.83,True,21.8,2026-01-13T14:26:10,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,10,4,25000,620,deny,69,True,6,6,5,5,6,5,5,6,6,7,7,5,deny,5.75,True,12.3,2026-01-13T14:26:24,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,9,5,7000,730,approve,94,True,6,6,5,5,5,6,6,7,6,6,,6,approve,5.82,True,3,2026-01-13T14:26:29,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,3,6,22000,640,approve,58,True,4,3,3,4,4,3,3,3,5,4,4,3,deny,3.58,False,5.8,2026-01-13T14:26:36,True,under-trust
Pa1ad85c20c,43,female,4,2.46,5.75,surface,7,7,9000,680,approve,77,True,6,6,4,5,6,6,6,6,7,5,5,5,approve,5.58,True,10.6,2026-01-13T14:26:48,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,5,8,30000,720,approve,88,True,4,5,5,6,5,5,6,6,4,5,5,5,approve,5.08,True,10.4,2026-01-13T14:27:00,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,6,9,12000,655,deny,63,False,4,2,4,3,3,4,3,3,3,3,2,4,approve,3.17,False,7.8,2026-01-13T14:27:09,True,calibrated
Pa1ad85c20c,43,female,4,2.46,5.75,surface,4,10,5000,590,deny,74,True,5,5,5,5,4,5,4,6,5,4,5,4,deny,4.75,True,9.3,2026-01-13T14:27:20,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,6,1,12000,655,deny,63,False,4,3,4,4,5,4,6,5,6,3,5,5,deny,4.5,True,13.3,2026-02-03T16:02:01,True,over-trust
Pd09bebcd2e,48,female,3,5.99,4.72,surface,1,2,8000,610,deny,82,True,6,7,5,7,7,7,7,7,6,5,6,7,deny,6.42,True,15.9,2026-02-03T16:02:19,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,4,3,5000,590,deny,74,True,6,7,7,6,6,7,6,7,6,6,6,6,deny,6.33,True,19.2,2026-02-03T16:02:40,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,5,4,30000,720,approve,88,True,7,7,6,7,7,7,6,7,,7,7,7,approve,6.82,True,9.6,2026-02-03T16:02:50,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,3,5,22000,640,approve,58,True,6,6,,7,6,6,7,6,4,7,7,6,approve,6.18,True,17.0,2026-02-03T16:03:09,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,9,6,7000,730,approve,94,True,7,7,7,7,7,6,6,7,7,7,7,7,approve,6.83,True,14.1,2026-02-03T16:03:25,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,10,7,25000,620,deny,69,True,7,7,7,7,7,6,7,7,7,7,7,6,deny,6.83,True,11.2,2026-02-03T16:03:37,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,8,8,18000,600,approve,55,False,4,4,4,4,4,4,5,4,4,4,4,6,deny,4.25,False,15.0,2026-02-03T16:03:53,True,over-trust
Pd09bebcd2e,48,female,3,5.99,4.72,surface,2,9,15000,705,approve,91,True,7,7,7,7,6,7,7,7,6,7,7,7,approve,6.83,True,4.7,2026-02-03T16:03:59,True,calibrated
Pd09bebcd2e,48,female,3,5.99,4.72,surface,7,10,9000,680,approve,77,True,6,5,6,6,6,7,6,5,6,6,6,7,approve,6,True,16.6,2026-02-03T16:04:18,True,calibrated
P1959897411,33,male,3,6.19,7,surface,1,1,8000,610,deny,82,True,5,5,5,5,5,4,4,6,6,5,5,5,approve,5,False,26.1,2026-02-03T08:05:43,True,calibrated
P1959897411,33,male,3,6.19,7,surface,4,2,5000,590,deny,74,True,6,5,4,5,5,5,4,5,4,6,4,5,deny,4.83,True,18.7,2026-02-03T08:06:02,True,calibrated
P1959897411,33,male,3,6.19,7,surface,2,3,15000,705,approve,91,True,6,5,6,7,7,5,6,5,6,5,6,6,approve,5.83,True,3,2026-02-03T08:06:06,True,calibrated
P1959897411,33,male,3,6.19,7,surface,7,4,9000,680,approve,77,True,3,5,5,4,4,4,6,6,5,5,5,4,approve,4.67,True,9.3,2026-02-03T08:06:16,True,calibrated
P1959897411,33,male,3,6.19,7,surface,9,5,7000,730,approve,94,True,3,5,5,6,,5,4,5,5,5,,5,deny,4.8,False,22.3,2026-02-03T08:06:41,True,calibrated
P1959897411,33,male,3,6.19,7,surface,3,6,22000,640,approve,58,True,4,4,5,4,4,3,4,4,4,3,4,3,approve,3.83,True,12.1,2026-02-03T08:06:55,True,under-trust
P1959897411,33,male,3,6.19,7,surface,6,7,12000,655,deny,63,False,4,4,3,5,4,4,3,2,3,4,3,3,approve,3.5,False,5.1,2026-02-03T08:07:02,True,calibrated
P1959897411,33,male,3,6.19,7,surface,8,8,18000,600,approve,55,False,3,3,3,4,3,1,3,2,2,3,3,3,deny,2.75,False,17.8,2026-02-03T08:07:22,True,calibrated
P1959897411,33,male,3,6.19,7,surface,10,9,25000,620,deny,69,True,6,5,6,6,6,7,7,6,6,7,,7,deny,6.27,True,10.6,2026-02-03T08:07:34,True,calibrated
P1959897411,33,male,3,6.19,7,surface,5,10,30000,720,approve,88,True,6,6,6,5,6,5,6,7,6,5,6,6,approve,5.83,True,16.9,2026-02-03T08:07:52,True,calibrated
P68e0694fa6,40,male,3,2.45,3.33,counterfactual,5,1,30000,720,approve,88,True,6,6,6,5,5,5,5,6,6,4,5,6,deny,5.42,False,18.0,2026-02-05T20:13:53,True,calibrated
P68e0694fa6,40,male,3,2.45,3.33,counterfactual,8,2,18000,600,approve,55,False,1,2,2,2,1,1,1,1,1,2,2,2,deny,1.5,False,5.5,2026-02-05T20:14:01,True,calibrated
P68e0694fa6,40,male,3,2.45,3.33,counterfactual,10,3,25000,620,deny,69,True,5,5,5,6,5,5,5,4,6,6,6,5,deny,5.25,True,18.7,2026-02-05T20:14:21,True,calibrated
P68e0694fa6,40,male,3,2.45,3.33,counterfactual,2,4,15000,705,approve,91,True,7,7,6,7,7,6,6,7,6,7,7,7,deny,6.67,False,25.1,2026-02-05T20:14:48,True,calibrated
